"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"FCN1",3.23833091724055e-167,1.52706680601918,0.657,0.092,7.23248827056504e-163,"Monocyte","FCN1",0.565
"S100A8",4.23946271394478e-108,2.25488344880889,0.704,0.279,9.46841602532427e-104,"Monocyte","S100A8",0.425
"EREG",3.39613620045768e-102,1.86322417214537,0.526,0.102,7.58493059010219e-98,"Monocyte","EREG",0.424
"LYZ",2.29390125338576e-99,1.14043036621044,0.971,0.889,5.12319905931175e-95,"Monocyte","LYZ",0.082
"CD300E",1.94925653423994e-93,0.867026661609248,0.518,0.117,4.35346954357147e-89,"Monocyte","CD300E",0.401
"S100A6",2.32797188542505e-92,0.731282347105403,0.984,0.94,5.19929240890831e-88,"Monocyte","S100A6",0.044
"S100A9",6.23835439341346e-92,2.03466347234379,0.831,0.559,1.39327407022496e-87,"Monocyte","S100A9",0.272
"VCAN",6.11962177117518e-90,1.22334123975408,0.554,0.142,1.36675632637426e-85,"Monocyte","VCAN",0.412
"BCL2A1",8.29909327513221e-88,0.815260629125567,0.913,0.654,1.85351949206803e-83,"Monocyte","BCL2A1",0.259
"SH3BGRL3",3.92385292235352e-87,0.600543031406496,0.979,0.969,8.76353311678435e-83,"Monocyte","SH3BGRL3",0.01
"NFKBIA",5.96297919599019e-80,0.706301468339344,0.991,0.964,1.33177177363245e-75,"Monocyte","NFKBIA",0.027
"TIMP1",1.64627476100289e-79,1.33706146731841,0.918,0.756,3.67679005122386e-75,"Monocyte","TIMP1",0.162
"CD52",2.05731152244206e-75,0.836983813285078,0.685,0.321,4.59479955422209e-71,"Monocyte","CD52",0.364
"RPL8",5.63590333770523e-75,0.456175170370899,0.989,0.992,1.25872265144309e-70,"Monocyte","RPL8",-0.003
"SOCS3",6.42315657459358e-74,0.686642258146381,0.838,0.546,1.43454778936973e-69,"Monocyte","SOCS3",0.292
"RPL41",8.40633445611668e-73,0.410101743310843,1,0.996,1.8774707374291e-68,"Monocyte","RPL41",0.004
"S100A12",2.86440691789559e-72,0.680993948333733,0.273,0.012,6.39736641042801e-68,"Monocyte","S100A12",0.261
"TNFAIP3",9.62141571265282e-72,0.739222824217517,0.914,0.725,2.14884698526388e-67,"Monocyte","TNFAIP3",0.189
"RPS12",2.88984576561879e-71,0.475492113728231,0.992,0.987,6.45418153293302e-67,"Monocyte","RPS12",0.005
"RPS9",1.07092433018071e-69,0.410933403317981,0.991,0.985,2.3918023990256e-65,"Monocyte","RPS9",0.00600000000000001
"LGALS2",1.48014421016051e-69,0.707954373262623,0.456,0.116,3.30575407897249e-65,"Monocyte","LGALS2",0.34
"RPL18A",4.0659835851694e-69,0.457925200977127,0.992,0.989,9.08096773911733e-65,"Monocyte","RPL18A",0.003
"S100A10",5.83453379396499e-66,0.588425375305251,0.968,0.903,1.30308477754414e-61,"Monocyte","S100A10",0.0649999999999999
"S100A4",1.39715731725563e-64,0.729988133949021,0.948,0.931,3.12041115235873e-60,"Monocyte","S100A4",0.0169999999999999
"FLNA",1.58980301081448e-63,0.52353659381556,0.826,0.51,3.55066604435306e-59,"Monocyte","FLNA",0.316
"MARCO",4.82934558621522e-62,0.67945235547862,0.406,0.092,1.07858604322531e-57,"Monocyte","MARCO",0.314
"NAMPT",1.2110727590727e-61,0.666034867234915,0.984,0.94,2.70480990011296e-57,"Monocyte","NAMPT",0.044
"RPL39",1.32121459719254e-61,0.351323287707352,0.993,0.997,2.95080068136982e-57,"Monocyte","RPL39",-0.004
"CD36",2.04314496233384e-60,0.391621763441909,0.375,0.077,4.56315995887641e-56,"Monocyte","CD36",0.298
"RPS28",2.59363226140074e-60,0.338142034032904,0.991,0.993,5.79261829261242e-56,"Monocyte","RPS28",-0.002
"RPL21",4.1809508880271e-59,0.538401131329647,0.971,0.943,9.33773571331973e-55,"Monocyte","RPL21",0.028
"IL1B",4.56554580426095e-58,1.03196616638976,0.862,0.656,1.01966899992364e-53,"Monocyte","IL1B",0.206
"RPL13",5.95451857096019e-58,0.352788326654317,0.999,0.998,1.32988217763825e-53,"Monocyte","RPL13",0.001
"RPL35A",6.79564271095138e-57,0.39917240423418,0.983,0.977,1.51773884306388e-52,"Monocyte","RPL35A",0.00600000000000001
"RPS24",1.79815547650054e-56,0.348036416603841,0.997,0.995,4.01600044121631e-52,"Monocyte","RPS24",0.002
"RPL32",2.05295612712037e-55,0.333217160716426,0.997,0.992,4.58507221431063e-51,"Monocyte","RPL32",0.005
"NCF2",4.06887661653347e-55,0.495743855293449,0.829,0.611,9.08742903536584e-51,"Monocyte","NCF2",0.218
"RPS16",5.59340777503464e-55,0.338571692325782,0.995,0.988,1.24923169247624e-50,"Monocyte","RPS16",0.00700000000000001
"EMP3",6.19472515032729e-54,0.524954996519155,0.93,0.791,1.3835299150741e-49,"Monocyte","EMP3",0.139
"NFKBIZ",6.95153284571927e-54,0.527695835455436,0.929,0.789,1.55255534576294e-49,"Monocyte","NFKBIZ",0.14
"PTMA",1.32245307331962e-53,0.314208843442366,0.995,0.996,2.95356669395204e-49,"Monocyte","PTMA",-0.001
"CLEC10A",6.63084407285251e-53,0.530912390829911,0.367,0.093,1.48093271523088e-48,"Monocyte","CLEC10A",0.274
"RPS2",8.18367840119627e-53,0.401707319753839,0.996,0.993,1.82774273412318e-48,"Monocyte","RPS2",0.003
"RETN",9.61280301606203e-53,1.01681379018501,0.497,0.212,2.14692342560729e-48,"Monocyte","RETN",0.285
"RPL11",1.37878722625268e-52,0.330772235065166,0.993,0.991,3.07938339111275e-48,"Monocyte","RPL11",0.002
"RPL28",5.68069831758673e-52,0.259774128361403,0.999,0.997,1.26872716224982e-47,"Monocyte","RPL28",0.002
"DUSP2",8.1195192319453e-51,0.730695661215244,0.754,0.482,1.81341342526266e-46,"Monocyte","DUSP2",0.272
"RPS7",2.9907712886565e-50,0.372447961816037,0.977,0.975,6.67958859608543e-46,"Monocyte","RPS7",0.002
"UBA52",2.02392339190605e-48,0.303306762680669,0.984,0.985,4.52023050348297e-44,"Monocyte","UBA52",-0.001
"RPL9",2.08474507330374e-48,0.331372057713105,0.992,0.987,4.65606964671658e-44,"Monocyte","RPL9",0.005
"FBP1",6.08942123394139e-48,0.71629075670375,0.639,0.395,1.36001133838847e-43,"Monocyte","FBP1",0.244
"RPL34",1.22656851553796e-47,0.337018072656505,0.993,0.989,2.73941812260248e-43,"Monocyte","RPL34",0.004
"CCR2",3.66482843612859e-47,0.27848477049815,0.274,0.047,8.18502782924959e-43,"Monocyte","CCR2",0.227
"MXD1",7.23870507478598e-47,0.549146693237903,0.742,0.479,1.6166923914027e-42,"Monocyte","MXD1",0.263
"PTGS2",1.97203170640569e-46,0.863031594883908,0.624,0.343,4.40433561308646e-42,"Monocyte","PTGS2",0.281
"FAU",2.15745695791982e-46,0.265477146442835,0.995,0.991,4.81846436981812e-42,"Monocyte","FAU",0.004
"VIM",3.72469269779282e-46,0.423424128320927,0.995,0.975,8.31872867125049e-42,"Monocyte","VIM",0.02
"RPL24",3.72676113371004e-46,0.298851381319034,0.985,0.973,8.32334831602799e-42,"Monocyte","RPL24",0.012
"RPLP1",3.9006107135502e-46,0.291150131050733,0.999,0.997,8.71162396764301e-42,"Monocyte","RPLP1",0.002
"APOBEC3A",6.78557447780263e-46,1.36871160707838,0.333,0.091,1.51549020387244e-41,"Monocyte","APOBEC3A",0.242
"CD44",8.11266707935524e-46,0.475959840631446,0.938,0.883,1.8118830655032e-41,"Monocyte","CD44",0.0549999999999999
"RPS3",1.0653078972211e-45,0.38018089903772,0.989,0.978,2.37925865765361e-41,"Monocyte","RPS3",0.011
"RPS27A",7.08844180376669e-45,0.35559735802815,0.989,0.984,1.58313259245325e-40,"Monocyte","RPS27A",0.005
"PRELID1",2.77366270489186e-44,0.469940962230168,0.85,0.719,6.19469828510549e-40,"Monocyte","PRELID1",0.131
"ZFP36",4.65003805764759e-44,0.479268526468596,0.968,0.934,1.03853949979501e-39,"Monocyte","ZFP36",0.0339999999999999
"LCP1",5.31631124764707e-44,0.432879506916473,0.912,0.801,1.1873449540495e-39,"Monocyte","LCP1",0.111
"RPL22",5.56231374734504e-44,0.321600721775015,0.985,0.98,1.24228715233204e-39,"Monocyte","RPL22",0.005
"ATP2B1-AS1",1.33024256516097e-43,0.533273879950594,0.827,0.609,2.97096374503051e-39,"Monocyte","ATP2B1-AS1",0.218
"RPS10",1.53114819959327e-43,0.38566956608266,0.942,0.909,3.4196663889716e-39,"Monocyte","RPS10",0.0329999999999999
"RPS14",2.42498866220801e-43,0.32216916439179,0.999,0.989,5.41596967817537e-39,"Monocyte","RPS14",0.01
"RPL27",2.56626513513761e-43,0.355642588625565,0.963,0.953,5.73149655281633e-39,"Monocyte","RPL27",0.01
"CSTA",3.44211515889787e-43,0.458661510679998,0.714,0.502,7.68761999588249e-39,"Monocyte","CSTA",0.212
"ATF3",3.92393322969134e-43,0.554635428298412,0.916,0.787,8.76371247519264e-39,"Monocyte","ATF3",0.129
"SLC25A37",4.90602309472613e-43,0.791441913064181,0.691,0.455,1.09571119797613e-38,"Monocyte","SLC25A37",0.236
"RPL6",8.18850673962096e-43,0.361542584762668,0.977,0.974,1.82882109522695e-38,"Monocyte","RPL6",0.003
"ANPEP",3.45651711909545e-42,0.380696595383146,0.609,0.313,7.71978533378777e-38,"Monocyte","ANPEP",0.296
"SERPINA1",9.07247223704383e-42,0.496385625726055,0.884,0.775,2.02624594942137e-37,"Monocyte","SERPINA1",0.109
"FTH1",9.77760334853876e-42,0.410382504231185,0.999,0.999,2.18372993186265e-37,"Monocyte","FTH1",0
"RPS8",1.39115260342306e-41,0.358691540355546,0.991,0.982,3.10700022448506e-37,"Monocyte","RPS8",0.00900000000000001
"SRGN",6.74350095542527e-41,0.424865132190286,0.999,0.99,1.50609350338468e-36,"Monocyte","SRGN",0.00900000000000001
"RPS18",8.23180536207472e-41,0.325600743577434,0.996,0.995,1.83849140956577e-36,"Monocyte","RPS18",0.001
"H3F3A",1.06237808310159e-40,0.314026381459422,0.995,0.991,2.3727152107991e-36,"Monocyte","H3F3A",0.004
"RPL30",1.65955468387915e-40,0.323814485084819,0.987,0.984,3.7064494309757e-36,"Monocyte","RPL30",0.003
"RPS3A",1.96032970776237e-40,0.400304935157348,0.983,0.969,4.37820036931647e-36,"Monocyte","RPS3A",0.014
"RPL26",2.80690653776588e-40,0.365119818364702,0.981,0.973,6.26894506144632e-36,"Monocyte","RPL26",0.00800000000000001
"RPLP2",2.96126015761392e-40,0.268448962267796,0.996,0.993,6.61367843601494e-36,"Monocyte","RPLP2",0.003
"RPS27",5.68836550164509e-40,0.35281453827484,0.985,0.988,1.27043955113741e-35,"Monocyte","RPS27",-0.003
"COTL1",7.91552057376759e-40,0.442544868365692,0.941,0.917,1.76785236494525e-35,"Monocyte","COTL1",0.0239999999999999
"RPS17",1.03535416505875e-39,0.378697064186192,0.952,0.939,2.31235999224221e-35,"Monocyte","RPS17",0.013
"VASP",3.11852820853213e-39,0.401714190881702,0.833,0.695,6.96492090093566e-35,"Monocyte","VASP",0.138
"RPL7",3.16870397584136e-39,0.401606398993426,0.964,0.935,7.0769834596441e-35,"Monocyte","RPL7",0.0289999999999999
"RPL35",4.52836477619463e-39,0.288271982138919,0.979,0.989,1.01136498911531e-34,"Monocyte","RPL35",-0.01
"CST6",8.17633359878594e-39,0.45285299533812,0.376,0.141,1.82610234595285e-34,"Monocyte","CST6",0.235
"NLRP3",8.23468962782145e-39,0.59579760298214,0.613,0.356,1.83913558147764e-34,"Monocyte","NLRP3",0.257
"RPL10A",9.75515597215812e-39,0.395425486741792,0.948,0.942,2.17871653482179e-34,"Monocyte","RPL10A",0.00600000000000001
"RPS13",1.0275899096824e-38,0.361034812743193,0.984,0.976,2.29501930428468e-34,"Monocyte","RPS13",0.00800000000000001
"IER3",1.37677402995753e-38,0.516132519761536,0.968,0.937,3.07488711850715e-34,"Monocyte","IER3",0.0309999999999999
"RPL18",2.19191840887191e-38,0.274158929862271,0.993,0.983,4.89543057437452e-34,"Monocyte","RPL18",0.01
"EIF1",4.07358824180891e-38,0.29250929399462,0.996,0.988,9.09795197925603e-34,"Monocyte","EIF1",0.00800000000000001
"SMIM25",1.77160335020982e-37,0.451817002665175,0.538,0.28,3.95669892235862e-33,"Monocyte","SMIM25",0.258
"C15orf48",2.56680960852163e-37,0.842374672694661,0.798,0.623,5.73271257967221e-33,"Monocyte","C15orf48",0.175
"VEGFA",4.20570055981818e-37,0.603281507964554,0.76,0.523,9.39301163029793e-33,"Monocyte","VEGFA",0.237
"AQP9",4.50923798355384e-37,0.420146613810934,0.312,0.096,1.00709321124691e-32,"Monocyte","AQP9",0.216
"GLIPR2",8.30686968200903e-37,0.365342420247819,0.628,0.403,1.8552562747799e-32,"Monocyte","GLIPR2",0.225
"OAZ1",2.9426953935318e-36,0.255796445849244,0.979,0.984,6.57221589191393e-32,"Monocyte","OAZ1",-0.005
"PFDN5",8.90851509503218e-36,0.282857571156626,0.975,0.959,1.98962776132449e-31,"Monocyte","PFDN5",0.016
"RPLP0",1.48152465105429e-35,0.385764800971166,0.959,0.96,3.30883715566466e-31,"Monocyte","RPLP0",-0.001
"RPS23",5.39389171610272e-35,0.298286392115212,0.997,0.986,1.20467177587438e-30,"Monocyte","RPS23",0.011
"RPSA",5.8304357414665e-35,0.395724334040705,0.95,0.928,1.30216951849913e-30,"Monocyte","RPSA",0.0219999999999999
"RPS6",5.8787793922467e-35,0.320588690687594,0.988,0.987,1.31296658946438e-30,"Monocyte","RPS6",0.001
"ATP5E",6.05631663072915e-35,0.261272791219704,0.991,0.98,1.35261775630705e-30,"Monocyte","ATP5E",0.011
"IL1RN",1.16346726460329e-34,0.762510006079101,0.668,0.417,2.59848778876498e-30,"Monocyte","IL1RN",0.251
"RPL7A",1.29512978323115e-34,0.321180586027138,0.988,0.981,2.89254285786846e-30,"Monocyte","RPL7A",0.00700000000000001
"RPL10",2.14419537231736e-34,0.273284373811048,0.997,0.998,4.78884594453359e-30,"Monocyte","RPL10",-0.001
"CD55",5.48962162790154e-34,0.423096759464764,0.518,0.285,1.22605209437553e-29,"Monocyte","CD55",0.233
"RPL29",5.65029912243425e-34,0.265900778316143,0.983,0.985,1.26193780600447e-29,"Monocyte","RPL29",-0.002
"TREM1",1.41034675889035e-33,0.362666111482462,0.614,0.343,3.14986845130572e-29,"Monocyte","TREM1",0.271
"RPL36A",6.0486737372061e-33,0.305154046878296,0.934,0.899,1.35091079246761e-28,"Monocyte","RPL36A",0.035
"ASGR1",6.98038350839466e-33,0.325572598781476,0.49,0.254,1.55899885276486e-28,"Monocyte","ASGR1",0.236
"SERP1",7.28630421849177e-33,0.320440957408789,0.924,0.882,1.62732318415795e-28,"Monocyte","SERP1",0.042
"RPS5",1.37895663212577e-32,0.397287475437644,0.92,0.888,3.07976174218969e-28,"Monocyte","RPS5",0.032
"RPL37A",3.35357101545539e-32,0.258654274072405,0.988,0.993,7.48986550591806e-28,"Monocyte","RPL37A",-0.005
"SOD2",5.28351279505471e-32,0.443123642461822,0.992,0.948,1.18001974764752e-27,"Monocyte","SOD2",0.044
"CXCL2",1.07022438635396e-31,0.710106666056416,0.641,0.414,2.39023914448293e-27,"Monocyte","CXCL2",0.227
"PLAC8",3.83645819290139e-31,0.549363224426817,0.309,0.11,8.56834572802597e-27,"Monocyte","PLAC8",0.199
"FPR1",1.5127922888452e-30,0.485547641455352,0.668,0.469,3.37867029790686e-26,"Monocyte","FPR1",0.199
"CRIP1",4.69105555845629e-30,0.338167757747603,0.44,0.219,1.04770034842563e-25,"Monocyte","CRIP1",0.221
"FOSL2",5.1186580638712e-30,0.375981152961255,0.742,0.521,1.14320109198499e-25,"Monocyte","FOSL2",0.221
"NR4A3",5.41641604323633e-30,0.407486063512523,0.526,0.28,1.2097023590964e-25,"Monocyte","NR4A3",0.246
"H2AFY",4.24174239599073e-29,0.268251968256537,0.901,0.869,9.47350746720569e-25,"Monocyte","H2AFY",0.032
"RPS15A",6.57325254885967e-29,0.25418791604368,0.991,0.984,1.46807022426232e-24,"Monocyte","RPS15A",0.00700000000000001
"CHCHD2",9.97458799142777e-29,0.276061125465951,0.924,0.88,2.22772448200548e-24,"Monocyte","CHCHD2",0.044
"UPP1",1.44098821861901e-28,0.430281927852073,0.74,0.569,3.2183030874637e-24,"Monocyte","UPP1",0.171
"RPL23A",2.05938384206879e-28,0.276503267531389,0.973,0.966,4.59942787287644e-24,"Monocyte","RPL23A",0.00700000000000001
"STK17B",2.21452156017253e-28,0.321377793937485,0.705,0.504,4.94591245248932e-24,"Monocyte","STK17B",0.201
"EFHD2",2.55229485917739e-28,0.299572070807807,0.908,0.812,5.70029533848679e-24,"Monocyte","EFHD2",0.096
"FGR",3.17808296508825e-28,0.320159446166905,0.539,0.319,7.09793049422809e-24,"Monocyte","FGR",0.22
"RPS21",4.83612771331723e-28,0.267950780373272,0.963,0.955,1.08010076349227e-23,"Monocyte","RPS21",0.00800000000000001
"ARL5B",6.30892207080777e-28,0.457059916192474,0.523,0.31,1.40903465529421e-23,"Monocyte","ARL5B",0.213
"RPS11",6.85332566826361e-28,0.252917830661773,0.987,0.987,1.53062175474999e-23,"Monocyte","RPS11",0
"RPL3",9.04386973454038e-28,0.283487462963349,0.979,0.982,2.01985786651225e-23,"Monocyte","RPL3",-0.003
"MARCKSL1",1.44657404610646e-27,0.427890324319321,0.415,0.213,3.23077847457417e-23,"Monocyte","MARCKSL1",0.202
"TAGLN2",2.02398153668237e-27,0.315418394727565,0.861,0.725,4.5203603640264e-23,"Monocyte","TAGLN2",0.136
"PFN1",2.25096647384993e-27,0.273668439432878,0.964,0.953,5.02730852269643e-23,"Monocyte","PFN1",0.011
"ARPC2",2.37026114590922e-27,0.267640503707079,0.953,0.946,5.29374124327365e-23,"Monocyte","ARPC2",0.00700000000000001
"SEC61G",5.00781551749101e-27,0.310042141813188,0.862,0.74,1.11844551767644e-22,"Monocyte","SEC61G",0.122
"PLAUR",8.80683163857844e-27,0.384922099229591,0.945,0.864,1.96691777816011e-22,"Monocyte","PLAUR",0.081
"ALDOA",9.2950651980938e-27,0.287322500372701,0.961,0.923,2.07595986134227e-22,"Monocyte","ALDOA",0.0379999999999999
"CXCL8",5.69516006083618e-26,0.6547459478329,0.794,0.668,1.27195704798715e-21,"Monocyte","CXCL8",0.126
"JUNB",8.76720631262991e-26,0.309706433819997,0.985,0.959,1.95806785786276e-21,"Monocyte","JUNB",0.026
"PPIF",1.2448843664503e-25,0.465620891335633,0.653,0.479,2.7803247440301e-21,"Monocyte","PPIF",0.174
"DUSP1",1.28564090240209e-25,0.282436287240532,0.977,0.975,2.87135039142483e-21,"Monocyte","DUSP1",0.002
"EEF1D",2.23766414177133e-25,0.266142282488917,0.932,0.904,4.9975990942321e-21,"Monocyte","EEF1D",0.028
"RASGEF1B",7.30527446902331e-25,0.344826031942372,0.803,0.626,1.63155999991167e-20,"Monocyte","RASGEF1B",0.177
"ENO1",1.03247953599307e-24,0.309619169385977,0.942,0.899,2.30593979568691e-20,"Monocyte","ENO1",0.0429999999999999
"LDHA",1.61506631362831e-24,0.351845316099713,0.901,0.832,3.60708910485747e-20,"Monocyte","LDHA",0.0690000000000001
"BIRC3",1.69507884833863e-24,0.469528567577294,0.477,0.268,3.78578909987949e-20,"Monocyte","BIRC3",0.209
"SNHG15",2.4437697234705e-24,0.280425324149273,0.538,0.338,5.45791530039901e-20,"Monocyte","SNHG15",0.2
"KDM6B",4.03436013345157e-24,0.417260501147233,0.716,0.522,9.01033992205073e-20,"Monocyte","KDM6B",0.194
"HMGA1",9.24801124025881e-24,0.363856230795677,0.639,0.51,2.0654508303994e-19,"Monocyte","HMGA1",0.129
"YBX1",1.55930311498543e-23,0.252793555005711,0.963,0.968,3.48254757700847e-19,"Monocyte","YBX1",-0.005
"GSTP1",3.95636381657002e-23,0.299084134474031,0.889,0.876,8.83614294792748e-19,"Monocyte","GSTP1",0.013
"EEF1B2",4.76015719541288e-23,0.320290547382395,0.882,0.895,1.06313350802351e-18,"Monocyte","EEF1B2",-0.013
"IER2",7.93305423453905e-23,0.276816253630685,0.977,0.935,1.77176833274195e-18,"Monocyte","IER2",0.0419999999999999
"AP1S2",1.04221582744212e-22,0.3795386997989,0.822,0.772,2.32768482900923e-18,"Monocyte","AP1S2",0.0499999999999999
"PGK1",2.18634959250268e-22,0.314983093914675,0.874,0.784,4.88299317989549e-18,"Monocyte","PGK1",0.09
"TPI1",4.1482469616834e-22,0.276686302838443,0.926,0.888,9.2646947642237e-18,"Monocyte","TPI1",0.038
"ACTB",4.15264311058125e-22,0.261058706555657,0.997,1,9.27451312317217e-18,"Monocyte","ACTB",-0.003
"POLE4",8.04238986258452e-22,0.279736783678199,0.566,0.406,1.79618735190963e-17,"Monocyte","POLE4",0.16
"LTA4H",7.79927182588098e-21,0.315457400209254,0.635,0.476,1.74188936959226e-16,"Monocyte","LTA4H",0.159
"ACTG1",1.03448095602752e-20,0.274405983356274,0.968,0.963,2.31040976719187e-16,"Monocyte","ACTG1",0.005
"C4orf3",1.89957512462972e-20,0.32171198809317,0.817,0.726,4.24251108334801e-16,"Monocyte","C4orf3",0.091
"EIF3K",2.6374011316179e-20,0.277310639334562,0.827,0.773,5.89037168735542e-16,"Monocyte","EIF3K",0.0539999999999999
"INSIG1",3.29383519796542e-20,0.406786635898257,0.506,0.324,7.35645153113598e-16,"Monocyte","INSIG1",0.182
"C14orf2",8.71511959587827e-20,0.254710441309587,0.866,0.816,1.94643481054345e-15,"Monocyte","C14orf2",0.05
"MYO1G",9.39557027192907e-20,0.276267083074025,0.519,0.33,2.09840666453264e-15,"Monocyte","MYO1G",0.189
"MYADM",2.65950249208037e-19,0.267976800173036,0.701,0.549,5.9397328658123e-15,"Monocyte","MYADM",0.152
"CD83",4.23778759288515e-19,0.298070985604523,0.936,0.863,9.4646748099497e-15,"Monocyte","CD83",0.0730000000000001
"HCST",4.95589958393186e-19,0.253940859914373,0.913,0.859,1.10685061307534e-14,"Monocyte","HCST",0.054
"LUCAT1",6.81978336559207e-19,0.252787087356654,0.331,0.159,1.52313041687133e-14,"Monocyte","LUCAT1",0.172
"LST1",6.88895231714162e-19,0.296158296973886,0.929,0.876,1.53857861051041e-14,"Monocyte","LST1",0.053
"TYMP",2.38421803645374e-18,0.30389000258611,0.991,0.975,5.32491256261579e-14,"Monocyte","TYMP",0.016
"GPCPD1",3.79898980871703e-18,0.345612872915897,0.672,0.544,8.48466383878862e-14,"Monocyte","GPCPD1",0.128
"OLR1",5.9789252166277e-18,0.456270625402968,0.831,0.769,1.33533315788163e-13,"Monocyte","OLR1",0.0619999999999999
"CYTIP",6.79481400131082e-18,0.250971150980787,0.602,0.437,1.51755375905276e-13,"Monocyte","CYTIP",0.165
"STXBP2",7.75046311335867e-18,0.341792644880334,0.644,0.518,1.73098843173752e-13,"Monocyte","STXBP2",0.126
"CTNNB1",8.37748813313727e-18,0.292446997731158,0.778,0.659,1.87102819965488e-13,"Monocyte","CTNNB1",0.119
"MAP3K8",8.85495390770405e-18,0.29442778282943,0.683,0.537,1.97766540574662e-13,"Monocyte","MAP3K8",0.146
"CEBPB",1.04236549158289e-17,0.396607329165721,0.936,0.904,2.32801908890124e-13,"Monocyte","CEBPB",0.032
"RAN",1.10259494503498e-17,0.266198282262103,0.807,0.747,2.46253555024112e-13,"Monocyte","RAN",0.0600000000000001
"PIM3",4.2830783532064e-17,0.346195184605418,0.675,0.529,9.56582719405117e-13,"Monocyte","PIM3",0.146
"SLC25A6",1.27223363492623e-16,0.256075314931228,0.87,0.853,2.84140660024425e-12,"Monocyte","SLC25A6",0.017
"RIPK2",1.33421534263067e-16,0.289014126298912,0.643,0.488,2.97983654623134e-12,"Monocyte","RIPK2",0.155
"WARS",5.15332565091039e-16,0.530409559092383,0.581,0.433,1.15094375087433e-11,"Monocyte","WARS",0.148
"APRT",5.5516230765145e-16,0.259936000871734,0.779,0.741,1.23989949790875e-11,"Monocyte","APRT",0.038
"YBX3",9.39727362121363e-16,0.288570247623271,0.756,0.66,2.09878709056185e-11,"Monocyte","YBX3",0.096
"CYCS",1.55313716363404e-15,0.286044472833226,0.831,0.791,3.46877654126025e-11,"Monocyte","CYCS",0.0399999999999999
"PHLDA2",1.88597967429239e-15,0.307858104261646,0.373,0.222,4.21214700456461e-11,"Monocyte","PHLDA2",0.151
"DOK2",6.04618704238596e-15,0.252034371692116,0.533,0.389,1.35035541404648e-10,"Monocyte","DOK2",0.144
"GPR183",1.08080802124655e-14,0.426173921308535,0.81,0.788,2.41387663465205e-10,"Monocyte","GPR183",0.022
"PPA1",1.20483556807558e-14,0.397996368515783,0.716,0.634,2.69087975774001e-10,"Monocyte","PPA1",0.082
"DDX21",5.38281329796764e-14,0.265078539574227,0.708,0.616,1.20219752196809e-09,"Monocyte","DDX21",0.092
"JAML",5.90329090366308e-14,0.269936596389403,0.483,0.339,1.31844099042411e-09,"Monocyte","JAML",0.144
"HBEGF",6.16693435715343e-14,0.472448525951756,0.577,0.45,1.37732311932665e-09,"Monocyte","HBEGF",0.127
"PDE4B",6.78007658021644e-14,0.302003779766386,0.604,0.474,1.51426230342554e-09,"Monocyte","PDE4B",0.13
"G0S2",6.8806909184341e-14,0.69538587504314,0.501,0.371,1.53673350972307e-09,"Monocyte","G0S2",0.13
"TIPARP",4.44890522407258e-13,0.264767610313316,0.493,0.352,9.93618492744370e-09,"Monocyte","TIPARP",0.141
"MIF",1.39362743841393e-12,0.25957896107727,0.77,0.702,3.11252752095367e-08,"Monocyte","MIF",0.0680000000000001
"SLC2A3",2.47688397289492e-12,0.373697429940612,0.822,0.706,5.53187266506351e-08,"Monocyte","SLC2A3",0.116
"SERPINB9",2.48268207830951e-12,0.401658187605291,0.645,0.556,5.54482215369647e-08,"Monocyte","SERPINB9",0.089
"PNRC1",2.62894942758688e-12,0.260193944225182,0.963,0.936,5.87149565157253e-08,"Monocyte","PNRC1",0.0269999999999999
"TKT",3.21285343586078e-12,0.26415009319889,0.793,0.751,7.17558686365146e-08,"Monocyte","TKT",0.042
"OSM",3.84277754314548e-12,0.515813221242328,0.438,0.317,8.58245936486111e-08,"Monocyte","OSM",0.121
"SERPINB1",4.24933221812248e-12,0.266074553131817,0.838,0.769,9.49045857595475e-08,"Monocyte","SERPINB1",0.069
"CDKN1A",4.69938664911687e-12,0.286879073969842,0.742,0.633,1.04956101421376e-07,"Monocyte","CDKN1A",0.109
"EHD1",4.8660772040868e-12,0.272472158834605,0.348,0.226,1.08678968276075e-07,"Monocyte","EHD1",0.122
"PPP1R15B",5.21939295141485e-12,0.27094169401809,0.735,0.639,1.16569922176899e-07,"Monocyte","PPP1R15B",0.096
"RNF19B",6.21513494314358e-12,0.304203902038697,0.482,0.348,1.38808823820169e-07,"Monocyte","RNF19B",0.134
"CCL20",1.08197600636228e-11,0.813231344214618,0.373,0.249,2.41648521260952e-07,"Monocyte","CCL20",0.124
"TNFRSF1B",1.15589249391713e-11,0.31670923401954,0.754,0.677,2.58157029591453e-07,"Monocyte","TNFRSF1B",0.077
"IRF1",1.51122176818555e-10,0.453254477322382,0.754,0.692,3.3751626970656e-06,"Monocyte","IRF1",0.0620000000000001
"PSME2",1.69291197199959e-10,0.286448667963269,0.854,0.81,3.78094959826388e-06,"Monocyte","PSME2",0.0439999999999999
"GK",3.08964620877598e-10,0.264349952104863,0.568,0.451,6.90041584268028e-06,"Monocyte","GK",0.117
"CHMP1B",4.46762437014653e-10,0.265481249426382,0.73,0.636,9.97799226828527e-06,"Monocyte","CHMP1B",0.094
"IVNS1ABP",1.23808323226976e-09,0.279258084778136,0.693,0.611,2.76513509095128e-05,"Monocyte","IVNS1ABP",0.082
